법정동명,법정동코드,폐지여부,상위명칭1
강원도 삼척군 가곡면 오저리,4285035023,폐지,강원도 삼척군 가곡면
강원도 삼척군 가곡면 탕곡리,4285035022,폐지,강원도 삼척군 가곡면
강원도 삼척군 가곡면 풍곡리,4285035024,폐지,강원도 삼척군 가곡면
강원도 삼척군 근덕면,4285031000,폐지,강원도 삼척군
강원도 삼척군 근덕면 광태리,4285031028,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 교가리,4285031024,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 교곡리,4285031025,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 구마리,4285031097,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 궁촌리,4285031030,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 금계리,4285031023,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 내평리,4285031089,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 대진리,4285031088,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 대평리,4285031091,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 덕산리,4285031026,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 도원리,4285031084,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 동막리,4285031029,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 매원리,4285031031,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 무릉리,4285031085,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 문암리,4285031099,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 방림리,4285031078,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 본동리,4285031092,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 본촌리,4285031075,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 부남리,4285031027,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 상맹방리,4285031021,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 선흥리,4285031095,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 성지리,4285031093,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 시동리,4285031080,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 시목리,4285031086,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 신리,4285031087,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 심방리,4285031076,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 양리,4285031090,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 양지리,4285031096,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 연봉리,4285031077,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 오리,4285031083,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 옥계리,4285031082,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 용화리,4285031033,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 원평리,4285031098,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 장호리,4285031034,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 재동리,4285031081,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 초곡리,4285031032,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 초당리,4285031079,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 추천리,4285031094,폐지,강원도 삼척군 근덕면
강원도 삼척군 근덕면 하맹방리,4285031022,폐지,강원도 삼척군 근덕면
강원도 삼척군 노곡면,4285033000,폐지,강원도 삼척군
강원도 삼척군 노곡면 개산리,4285033028,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 고자리,4285033026,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 금계리,4285033001,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 둔달리,4285033032,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 상군천리,4285033031,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 상마읍리,4285033036,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 상반천리,4285033024,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 상월산리,4285033029,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 상천기리,4285033022,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 여삼리,4285033021,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 우발리,4285033025,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 주지리,4285033033,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 중마읍리,4285033035,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 하군천리,4285033030,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 하마읍리,4285033034,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 하반천리,4285033023,폐지,강원도 삼척군 노곡면
강원도 삼척군 노곡면 하월산리,4285033027,폐지,강원도 삼척군 노곡면
강원도 삼척군 도계읍,4285011000,폐지,강원도 삼척군
강원도 삼척군 도계읍 고무릉리,4285011023,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 고사리,4285011031,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 구사리,4285011044,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 늑구리,4285011035,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 대기리,4285011025,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 대이리,4285011024,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 대평리,4285011027,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 도계리,4285011038,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 마교리,4285011037,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 마차리,4285011028,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 무건리,4285011033,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 발이리,4285011029,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 산기리,4285011032,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 상덕리,4285011039,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 서하리,4285011022,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 신기리,4285011021,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 신리,4285011045,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 심포리,4285011043,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 안의리,4285011026,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 전두리,4285011041,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 점리,4285011036,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 차구리,4285011030,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 한내리,4285011034,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 황조리,4285011040,폐지,강원도 삼척군 도계읍
강원도 삼척군 도계읍 흥전리,4285011042,폐지,강원도 삼척군 도계읍
강원도 삼척군 미로면,4285034000,폐지,강원도 삼척군
강원도 삼척군 미로면 고천리,4285034033,폐지,강원도 삼척군 미로면
강원도 삼척군 미로면 내미로리,4285034034,폐지,강원도 삼척군 미로면
강원도 삼척군 미로면 동산리,4285034030,폐지,강원도 삼척군 미로면
강원도 삼척군 미로면 무사리,4285034021,폐지,강원도 삼척군 미로면
강원도 삼척군 미로면 사둔리,4285034022,폐지,강원도 삼척군 미로면
강원도 삼척군 미로면 삼거리,4285034032,폐지,강원도 삼척군 미로면
강원도 삼척군 미로면 상거노리,4285034024,폐지,강원도 삼척군 미로면
강원도 삼척군 미로면 상사전리,4285034031,폐지,강원도 삼척군 미로면
강원도 삼척군 미로면 상정리,4285034025,폐지,강원도 삼척군 미로면
강원도 삼척군 미로면 천기리,4285034027,폐지,강원도 삼척군 미로면
강원도 삼척군 미로면 하거노리,4285034023,폐지,강원도 삼척군 미로면
강원도 삼척군 미로면 하사전리,4285034029,폐지,강원도 삼척군 미로면
강원도 삼척군 미로면 하정리,4285034026,폐지,강원도 삼척군 미로면
강원도 삼척군 미로면 활기리,4285034028,폐지,강원도 삼척군 미로면
강원도 삼척군 북평읍,4285001500,폐지,강원도 삼척군
강원도 삼척군 북평읍 구미리,4285001502,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 구호리,4285001504,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 귀운리,4285001512,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 나안리,4285001526,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 내리,4285001508,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 단봉리,4285001509,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 달방리,4285001517,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 대구리,4285001506,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 동회리,4285001525,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 북평리,4285001501,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 비천리,4285001519,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 삼화리,4285001515,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 송정리,4285001503,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 쇄운리,4285001514,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 신흥리,4285001518,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 용정리,4285001522,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 이기리,4285001516,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 이도리,4285001511,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 이로리,4285001513,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 지가리,4285001510,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 지흥리,4285001523,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 천곡리,4285001521,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 추암리,4285001505,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 평릉리,4285001520,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 호현리,4285001507,폐지,강원도 삼척군 북평읍
강원도 삼척군 북평읍 효가리,4285001524,폐지,강원도 삼척군 북평읍
강원도 삼척군 삼척읍,4285001000,폐지,강원도 삼척군
강원도 삼척군 삼척읍 갈천리,4285001008,폐지,강원도 삼척군 삼척읍
강원도 삼척군 삼척읍 건지리,4285001018,폐지,강원도 삼척군 삼척읍
강원도 삼척군 삼척읍 교리,4285001007,폐지,강원도 삼척군 삼척읍
강원도 삼척군 삼척읍 근산리,4285001027,폐지,강원도 삼척군 삼척읍
강원도 삼척군 삼척읍 남양리,4285001001,폐지,강원도 삼척군 삼척읍
강원도 삼척군 삼척읍 당저리,4285001006,폐지,강원도 삼척군 삼척읍
강원도 삼척군 삼척읍 도경리,4285001015,폐지,강원도 삼척군 삼척읍
강원도 삼척군 삼척읍 등봉리,4285001014,폐지,강원도 삼척군 삼척읍
강원도 삼척군 삼척읍 마달리,4285001011,폐지,강원도 삼척군 삼척읍
강원도 삼척군 삼척읍 마평리,4285001016,폐지,강원도 삼척군 삼척읍
강원도 삼척군 삼척읍 사직리,4285001021,폐지,강원도 삼척군 삼척읍
