거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,date
"204,500",2018,2020,명달로9길,00057,00000,11650,00,0,4163195,방배동,3278,0000,11650,10100,1,방배아트자이,11,22,,84.9383,3278,11650,5,20201213051618
"360,000",2000,2020,방배로34길,00089,00000,11650,01,0,4163269,방배동,0798,0001,11650,10100,1,레베빌(798-1),11,25,11650-283,244.92,798-1,11650,4,20201213051618
"250,000",2018,2020,명달로9길,00057,00000,11650,00,0,4163195,방배동,3278,0000,11650,10100,1,방배아트자이,11,26,,126.6226,3278,11650,4,20201213051618
"126,500",2003,2020,방배선행길,00002,00000,11650,01,0,4163671,방배동,2626,0000,11650,10100,1,삼성래미안1,11,27,11650-503,59.9,2626,11650,2,20201213051618
"137,000",2003,2020,동광로8길,00013,00000,11650,01,0,4163140,방배동,0823,0014,11650,10100,1,현대오페라하우스2차,11,28,11650-610,116.48,823-14,11650,2,20201213051618
"99,500",2003,2020,남부순환로356길,00095,00010,11650,01,0,4163088,양재동,0016,0021,11650,10200,1,비젼(103),11,5,11650-581,94.13,16-21,11650,5,20201213051618
"67,000",2001,2020,강남대로16길,00022,00013,11650,01,0,4163009,양재동,0322,0000,11650,10200,1,서초,11,5,11650-672,83.52,322,11650,3,20201213051618
"79,700",2000,2020,동산로12길,00013,00016,11650,01,0,4163143,양재동,0379,0003,11650,10200,1,블루하이츠,11,10,11650-420,84.86,379-3,11650,3,20201213051618
"73,500",2003,2020,논현로1길,00025,00000,11650,01,0,4163096,양재동,0402,0008,11650,10200,1,더-클라스(402-8),11,21,11650-678,83.71,402-8,11650,2,20201213051618
"130,000",2006,2020,남부순환로,02614,00000,11650,02,0,2000003,양재동,0011,0017,11650,10200,1,한솔로이젠트,11,24,11650-3347,84.97,11-17,11650,12,20201213051618
"68,000",2001,2020,강남대로34길,00058,00000,11650,01,0,4163016,양재동,0008,0024,11650,10200,1,양재,11,26,11650-665,77.91,8-24,11650,4,20201213051618
"68,900",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,2,11650-3974,59.93,788,11650,4,20201213051618
"68,300",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,2,11650-3974,59.93,788,11650,4,20201213051618
"149,500",1995,2020,바우뫼로7길,00051,00000,11650,01,0,4163219,우면동,0057,0000,11650,10300,1,대림,11,3,11650-479,130.89,57,11650,13,20201213051618
"28,100",2014,2020,양재대로2길,00100,00011,11650,01,0,4163748,우면동,0764,0000,11650,10300,1,계룡리슈빌 S,11,3,11650-4065,30.89,764,11650,7,20201213051618
"58,350",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,3,11650-3974,51.89,788,11650,15,20201213051618
"120,000",2011,2020,태봉로2길,00010,00000,11650,01,0,4163582,우면동,0735,0000,11650,10300,1,서초네이처힐7단지,11,3,11650-3703,59.99,735,11650,12,20201213051618
"70,100",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,4,11650-3974,59.93,788,11650,9,20201213051618
"70,700",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,4,11650-3974,59.93,788,11650,12,20201213051618
"33,700",2014,2020,양재대로2길,00100,00011,11650,01,0,4163748,우면동,0764,0000,11650,10300,1,계룡리슈빌 S,11,5,11650-4065,30.89,764,11650,8,20201213051618
"170,000",2013,2020,양재대로2길,00109,00000,11650,01,0,4163748,우면동,0753,0000,11650,10300,1,서초호반써밋,11,6,11650-3963,101.0109,753,11650,15,20201213051618
"71,000",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,6,11650-3974,59.93,788,11650,18,20201213051618
"97,500",1994,2020,바우뫼로,00033,00000,11650,02,0,3121009,우면동,0067,0000,11650,10300,1,한라,11,7,11650-483,59.98,67,11650,2,20201213051618
"190,000",2013,2020,양재대로2길,00109,00000,11650,01,0,4163748,우면동,0753,0000,11650,10300,1,서초호반써밋,11,7,11650-3963,118.0474,753,11650,14,20201213051618
"71,000",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,9,11650-3974,59.93,788,11650,21,20201213051618
"58,350",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,10,11650-3974,51.89,788,11650,16,20201213051618
"58,350",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,10,11650-3974,51.89,788,11650,17,20201213051618
"58,100",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,11,11650-3974,51.89,788,11650,9,20201213051618
"58,350",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,11,11650-3974,51.89,788,11650,11,20201213051618
"63,800",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,13,11650-3974,59.93,788,11650,1,20201213051618
"57,600",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,13,11650-3974,51.89,788,11650,7,20201213051618
"160,000",2013,2020,태봉로2길,00060,00000,11650,01,0,4163582,우면동,0717,0000,11650,10300,1,서초네이처힐3단지,11,14,11650-3864,84.84,717,11650,13,20201213051618
"21,900",2014,2020,양재대로2길,00100,00011,11650,01,0,4163748,우면동,0764,0000,11650,10300,1,계룡리슈빌 S,11,14,11650-4065,21.5893,764,11650,3,20201213051618
"160,000",2013,2020,태봉로2길,00060,00000,11650,01,0,4163582,우면동,0717,0000,11650,10300,1,서초네이처힐3단지,11,15,11650-3864,84.84,717,11650,16,20201213051618
"98,500",1994,2020,바우뫼로,00033,00000,11650,02,0,3121009,우면동,0067,0000,11650,10300,1,한라,11,16,11650-483,59.98,67,11650,5,20201213051618
"70,700",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,16,11650-3974,59.93,788,11650,10,20201213051618
"56,550",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,17,11650-3974,51.89,788,11650,6,20201213051618
"57,100",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,17,11650-3974,51.89,788,11650,13,20201213051618
"177,000",2013,2020,태봉로2길,00060,00000,11650,01,0,4163582,우면동,0717,0000,11650,10300,1,서초네이처힐3단지,11,18,11650-3864,114.79,717,11650,19,20201213051618
"69,500",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,18,11650-3974,59.93,788,11650,5,20201213051618
"71,000",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,20,11650-3974,59.93,788,11650,24,20201213051618
"70,400",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,20,11650-3974,59.93,788,11650,25,20201213051618
"149,500",2012,2020,양재대로2길,00090,00000,11650,01,0,4163748,우면동,0773,0000,11650,10300,1,서초힐스,11,21,11650-3821,84.96,773,11650,10,20201213051618
"146,000",2012,2020,양재대로2길,00090,00000,11650,01,0,4163748,우면동,0773,0000,11650,10300,1,서초힐스,11,22,11650-3821,84.95,773,11650,8,20201213051618
"70,100",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,23,11650-3974,59.93,788,11650,9,20201213051618
"70,100",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,24,11650-3974,59.93,788,11650,6,20201213051618
"58,350",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,25,11650-3974,51.89,788,11650,12,20201213051618
"58,350",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,25,11650-3974,51.89,788,11650,14,20201213051618
"56,550",2013,2020,양재대로2길,00033,00000,11650,01,0,4163748,우면동,0788,0000,11650,10300,1,엘에이치서초4단지,11,27,11650-3974,51.89,788,11650,4,20201213051618
"202,000",1978,2020,신반포로23길,00041,00000,11650,01,0,4163452,잠원동,0073,0000,11650,10600,1,신반포2,11,2,11650-117,79.42,73,11650,8,20201213051618
"263,000",2016,2020,잠원로8길,00035,00000,11650,00,0,4163529,잠원동,0158,0000,11650,10600,1,래미안신반포팰리스,11,2,11650-4439,84.49,158,11650,25,20201213051618
"306,000",2016,2020,잠원로8길,00035,00000,11650,00,0,4163529,잠원동,0158,0000,11650,10600,1,래미안신반포팰리스,11,2,11650-4439,104.04,158,11650,26,20201213051618
"177,000",1981,2020,나루터로4길,00028,00000,11650,01,0,4163049,잠원동,0060,0003,11650,10600,1,신반포8,11,2,11650-129,53.06,60-3,11650,1,20201213051618
"186,500",1981,2020,나루터로4길,00028,00000,11650,01,0,4163049,잠원동,0060,0003,11650,10600,1,신반포8,11,3,11650-129,52.74,60-3,11650,3,20201213051618
"258,000",2016,2020,잠원로8길,00035,00000,11650,00,0,4163529,잠원동,0158,0000,11650,10600,1,래미안신반포팰리스,11,3,11650-4439,84.49,158,11650,20,20201213051618
"278,000",1978,2020,신반포로23길,00041,00000,11650,01,0,4163452,잠원동,0073,0000,11650,10600,1,신반포2,11,4,11650-117,107.31,73,11650,8,20201213051618
"178,000",1981,2020,나루터로4길,00028,00000,11650,01,0,4163049,잠원동,0060,0003,11650,10600,1,신반포8,11,4,11650-129,52.74,60-3,11650,2,20201213051618
"203,000",1978,2020,신반포로23길,00041,00000,11650,01,0,4163452,잠원동,0073,0000,11650,10600,1,신반포2,11,4,11650-117,68.91,73,11650,8,20201213051618
"245,000",1978,2020,신반포로23길,00041,00000,11650,01,0,4163452,잠원동,0073,0000,11650,10600,1,신반포2,11,6,11650-117,93.71,73,11650,2,20201213051618
"204,000",1992,2020,잠원로,00150,00000,11650,01,0,3121019,잠원동,0056,0003,11650,10600,1,한신,11,6,11650-145,84.52,56-3,11650,12,20201213051618
"244,000",2016,2020,잠원로8길,00035,00000,11650,00,0,4163529,잠원동,0158,0000,11650,10600,1,래미안신반포팰리스,11,7,11650-4439,84.46,158,11650,16,20201213051618
"279,000",2018,2020,잠원로,00060,00000,11650,01,0,3121019,잠원동,0160,0000,11650,10600,1,신반포자이,11,7,,84.92,160,11650,25,20201213051618
"224,500",1981,2020,나루터로4길,00061,00000,11650,01,0,4163049,잠원동,0058,0024,11650,10600,1,신반포11,11,8,11650-109,76.4,58-24,11650,3,20201213051618
"200,000",1978,2020,신반포로23길,00041,00000,11650,01,0,4163452,잠원동,0073,0000,11650,10600,1,신반포2,11,10,11650-117,68.91,73,11650,4,20201213051618
"241,000",2004,2020,잠원로14길,00023,00000,11650,01,0,4163526,잠원동,0050,0001,11650,10600,1,롯데캐슬갤럭시(50-1),11,10,11650-682,132.16,50-1,11650,6,20201213051618
"225,000",1995,2020,잠원로4길,00034,00011,11650,01,0,4163528,잠원동,0060,0007,11650,10600,1,녹원한신,11,11,11650-99,84.75,60-7,11650,8,20201213051618
"145,000",1982,2020,잠원로14길,00041,00000,11650,01,0,4163526,잠원동,0050,0005,11650,10600,1,신반포12,11,11,11650-110,55.45,50-5,11650,11,20201213051618
"270,000",1978,2020,신반포로23길,00041,00000,11650,01,0,4163452,잠원동,0073,0000,11650,10600,1,신반포2,11,12,11650-117,107.31,73,11650,4,20201213051618
